13515600000: 135156: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001034 addi                a4, 0, 0          a4=00000000 
13515700000: 135157: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001038 addi                a5, 0, 0          a5=00000000 
13515700000: 135157: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001038 addi                a5, 0, 0          a5=00000000 
13515800000: 135158: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 0000103c addi                a6, 0, 0          a6=00000000 
13515800000: 135158: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 0000103c addi                a6, 0, 0          a6=00000000 
13515900000: 135159: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001040 addi                a7, 0, 0          a7=00000000 
13515900000: 135159: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001040 addi                a7, 0, 0          a7=00000000 
13516000000: 135160: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001044 addi                s2, 0, 0          s2=00000000 
13516000000: 135160: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001044 addi                s2, 0, 0          s2=00000000 
13516100000: 135161: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001048 addi                s3, 0, 0          s3=00000000 
13516100000: 135161: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001048 addi                s3, 0, 0          s3=00000000 
13516200000: 135162: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 0000104c addi                s4, 0, 0          s4=00000000 
13516200000: 135162: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 0000104c addi                s4, 0, 0          s4=00000000 
13516300000: 135163: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001050 addi                s5, 0, 0          s5=00000000 
13516300000: 135163: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001050 addi                s5, 0, 0          s5=00000000 
13516400000: 135164: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001054 addi                s6, 0, 0          s6=00000000 
13516400000: 135164: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001054 addi                s6, 0, 0          s6=00000000 
13516500000: 135165: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001058 addi                s7, 0, 0          s7=00000000 
13516500000: 135165: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001058 addi                s7, 0, 0          s7=00000000 
13516600000: 135166: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 0000105c addi                s8, 0, 0          s8=00000000 
13516600000: 135166: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 0000105c addi                s8, 0, 0          s8=00000000 
